Date,^GSPC,^FCHI,AAPL,TTE.PA
2016-01-12,1938.6800537109375,4378.75,22.49608039855957,20.341129302978516
2016-01-13,1890.280029296875,4391.93994140625,21.917699813842773,20.668766021728516
2016-01-14,1921.8399658203125,4312.89013671875,22.397056579589844,21.203916549682617
2016-01-15,1880.3299560546875,4210.16015625,21.85918426513672,20.562280654907227
2016-01-19,1881.3299560546875,4272.259765625,21.753414154052734,21.08924102783203
2016-01-20,1859.3299560546875,4124.9501953125,21.782669067382812,19.94249153137207
2016-01-21,1868.989990234375,4206.39990234375,21.672395706176758,20.537708282470703
2016-01-22,1906.9000244140625,4336.68994140625,22.824655532836914,21.4387264251709
2016-01-25,1877.0799560546875,4311.330078125,22.379051208496094,21.03736686706543
2016-01-26,1903.6300048828125,4356.81005859375,22.502822875976562,21.651697158813477
2016-01-27,1882.949951171875,4380.35986328125,21.024250030517578,21.924726486206055
2016-01-28,1893.3599853515625,4322.16015625,21.175031661987305,21.960227966308594
2016-01-29,1940.239990234375,4417.02001953125,21.90644073486328,22.345205307006836
2016-02-01,1939.3800048828125,4392.330078125,21.701656341552734,21.842819213867188
2016-02-02,1903.030029296875,4283.990234375,21.262802124023438,20.862627029418945
2016-02-03,1912.530029296875,4226.9599609375,21.68364906311035,20.980026245117188
2016-02-04,1915.449951171875,4228.52978515625,21.857879638671875,21.425077438354492
2016-02-05,1880.050048828125,4200.669921875,21.274093627929688,21.244873046875
2016-02-08,1853.43994140625,4066.31005859375,21.498104095458984,20.8435115814209
2016-02-09,1852.2099609375,3997.5400390625,21.49357795715332,20.098129272460938
2016-02-10,1851.8599853515625,4061.199951171875,21.330659866333008,19.94249153137207
2016-02-11,1829.0799560546875,3896.7099609375,21.20168685913086,19.289936065673828
2016-02-12,1864.780029296875,3995.06005859375,21.26729965209961,20.750675201416016
2016-02-16,1895.5799560546875,4110.66015625,21.86692237854004,21.173885345458984
2016-02-17,1926.8199462890625,4233.47021484375,22.201805114746094,21.485143661499023
2016-02-18,1917.8299560546875,4239.759765625,21.780941009521484,21.597087860107422
2016-02-19,1917.780029296875,4223.0400390625,21.731164932250977,21.700849533081055
2016-02-22,1945.5,4298.7001953125,21.921232223510742,22.296064376831055
2016-02-23,1921.27001953125,4238.419921875,21.425697326660156,21.744522094726562
2016-02-24,1929.800048828125,4155.33984375,21.744735717773438,21.370466232299805
2016-02-25,1951.699951171875,4248.4501953125,21.894075393676758,21.77182960510254
2016-02-26,1948.050048828125,4314.56982421875,21.928020477294922,22.298786163330078
2016-02-29,1932.22998046875,4353.5498046875,21.87824249267578,22.59366226196289
2016-03-01,1978.3499755859375,4406.83984375,22.747121810913086,22.689228057861328
2016-03-02,1986.449951171875,4424.89013671875,22.79690170288086,23.04963493347168
2016-03-03,1993.4000244140625,4416.080078125,22.96660804748535,23.044174194335938
2016-03-04,1999.989990234375,4456.6201171875,23.30827522277832,23.303552627563477
2016-03-07,2001.760009765625,4442.2900390625,23.050329208374023,23.377275466918945
2016-03-08,1979.260009765625,4404.02001953125,22.860258102416992,22.956806182861328
2016-03-09,1989.260009765625,4425.64990234375,22.880630493164062,22.99229621887207
2016-03-10,1989.5699462890625,4350.35009765625,22.89193344116211,22.282405853271484
2016-03-11,2022.18994140625,4492.7900390625,23.138572692871094,23.126089096069336
2016-03-14,2019.6400146484375,4506.58984375,23.197404861450195,22.9786434173584
2016-03-15,2015.9300537109375,4472.6298828125,23.663536071777344,22.659198760986328
2016-03-16,2027.219970703125,4463.0,23.97804069519043,22.866697311401367
2016-03-17,2040.5899658203125,4442.89013671875,23.9395809173584,23.401851654052734
2016-03-18,2049.580078125,4462.509765625,23.966732025146484,23.42096519470215
2016-03-21,2051.60009765625,4427.7998046875,23.96446990966797,22.894710540771484
2016-03-22,2049.800048828125,4431.97021484375,24.147748947143555,22.92241096496582
2016-03-23,2036.7099609375,4423.97998046875,24.014251708984375,22.631589889526367
2016-03-24,2035.93994140625,4329.68017578125,23.9101619720459,22.246591567993164
2016-03-29,2055.010009765625,4366.669921875,24.364965438842773,22.18288230895996
2016-03-30,2063.949951171875,4444.419921875,24.790361404418945,22.700828552246094
2016-03-31,2059.739990234375,4385.06005859375,24.661386489868164,22.191194534301758
2016-04-01,2072.780029296875,4322.240234375,24.88765525817871,21.484912872314453
2016-04-04,2066.1298828125,4345.22021484375,25.143339157104492,21.700950622558594
2016-04-05,2045.1700439453125,4250.27978515625,24.846927642822266,21.24117660522461
2016-04-06,2066.659912109375,4284.64013671875,25.107141494750977,21.53753662109375
2016-04-07,2041.9100341796875,4245.91015625,24.5595645904541,21.37135124206543
2016-04-08,2047.5999755859375,4303.1201171875,24.586721420288086,22.163496017456055
2016-04-11,2041.989990234375,4312.6298828125,24.66817283630371,22.263212203979492
2016-04-12,2061.719970703125,4345.91015625,24.98947525024414,22.673126220703125
2016-04-13,2082.419921875,4490.31005859375,25.351516723632812,23.57883644104004
2016-04-14,2082.780029296875,4511.509765625,25.36509132385254,23.717323303222656
2016-04-15,2080.72998046875,4495.169921875,24.855974197387695,23.567764282226562
2016-04-18,2094.340087890625,4506.83984375,24.319713592529297,23.401578903198242
2016-04-19,2100.800048828125,4566.47998046875,24.19074058532715,23.756105422973633
2016-04-20,2102.39990234375,4591.919921875,24.240516662597656,24.010923385620117
2016-04-21,2091.47998046875,4582.830078125,23.97804069519043,24.17987823486328
2016-04-22,2091.580078125,4569.66015625,23.91242027282715,24.276811599731445
2016-04-25,2087.7900390625,4546.1201171875,23.77666473388672,24.16325569152832
2016-04-26,2091.699951171875,4533.18017578125,23.611478805541992,24.226959228515625
2016-04-27,2095.14990234375,4559.39990234375,22.133926391601562,24.90831756591797
2016-04-28,2075.81005859375,4557.35986328125,21.457368850708008,24.994176864624023
2016-04-29,2065.300048828125,4428.9599609375,21.210737228393555,24.334976196289062
2016-05-02,2081.429931640625,4442.75,21.188108444213867,24.334976196289062
2016-05-03,2063.3701171875,4371.97998046875,21.53656578063965,23.66747283935547
2016-05-04,2051.1201171875,4324.22998046875,21.312557220458984,23.34894561767578
2016-05-05,2050.6298828125,4319.4599609375,21.226051330566406,23.567764282226562
2016-05-06,2057.139892578125,4301.240234375,21.107675552368164,23.786569595336914
2016-05-09,2058.68994140625,4322.81005859375,21.123613357543945,23.310171127319336
2016-05-10,2084.389892578125,4338.2099609375,21.267032623291016,23.63423728942871
2016-05-11,2064.4599609375,4316.669921875,21.059865951538086,23.756105422973633
2016-05-12,2064.110107421875,4293.27001953125,20.56586265563965,23.689634323120117
2016-05-13,2046.6099853515625,4319.990234375,20.606840133666992,23.72010040283203
2016-05-16,2066.659912109375,4312.27978515625,21.371747970581055,23.90290069580078
2016-05-17,2047.2099609375,4297.56982421875,21.282968521118164,23.85858154296875
2016-05-18,2047.6300048828125,4319.2998046875,21.52655029296875,23.908443450927734
2016-05-19,2040.0400390625,4282.5400390625,21.444599151611328,23.337873458862305
